Area Code,Cogs,Date,Inventory,Margin,Market Size,Market,Marketing,记录数,Product Line,Product Type,Product,Profit,Sales,State,Target COGS,Target Margin,Target Profit,Target Sales,Total Expenses,Type
702,255,2012-10-01 00:00:00.000,7058,-255,Small Market,West,96,1,Leaves,Tea,Green Tea,-363,21,Nevada,110,-110,-170,0,129,Regular
435,25,2012-10-01 00:00:00.000,209,31,Small Market,West,9,1,Leaves,Tea,Green Tea,-12,56,Utah,0,20,10,20,43,Regular
909,173,2012-11-01 00:00:00.000,3909,-27,Major Market,West,57,1,Beans,Coffee,Decaf Irish Cream,-127,146,California,200,-30,-130,170,100,Decaf
707,228,2012-11-01 00:00:00.000,1691,304,Major Market,West,75,1,Beans,Espresso,Decaf Espresso,197,532,California,220,290,190,510,107,Decaf
619,113,2012-11-01 00:00:00.000,2758,3,Major Market,West,36,1,Beans,Coffee,Amaretto,-56,116,California,130,0,-50,130,59,Regular
951,249,2012-11-01 00:00:00.000,2580,374,Major Market,West,87,1,Beans,Coffee,Colombian,235,623,California,290,450,310,740,139,Regular
559,211,2012-11-01 00:00:00.000,1778,212,Major Market,West,59,1,Beans,Espresso,Caffe Latte,129,423,California,200,210,140,410,83,Regular
818,121,2012-11-01 00:00:00.000,912,168,Major Market,West,109,1,Beans,Espresso,Caffe Mocha,26,289,California,110,170,40,280,142,Regular
213,81,2012-11-01 00:00:00.000,984,117,Major Market,West,22,1,Leaves,Herbal Tea,Chamomile,84,198,California,70,110,80,180,33,Decaf
213,225,2012-11-01 00:00:00.000,1272,265,Major Market,West,69,1,Leaves,Herbal Tea,Lemon,174,490,California,210,240,160,450,91,Decaf
213,118,2012-11-01 00:00:00.000,930,172,Major Market,West,33,1,Leaves,Tea,Darjeeling,128,290,California,80,130,110,210,44,Regular
801,82,2012-11-01 00:00:00.000,601,102,Small Market,West,31,1,Beans,Coffee,Decaf Irish Cream,38,184,Utah,90,120,60,210,64,Decaf
253,94,2012-11-01 00:00:00.000,694,130,Small Market,West,85,1,Beans,Coffee,Decaf Irish Cream,16,224,Washington,110,150,40,260,114,Decaf
503,181,2012-11-01 00:00:00.000,1283,182,Small Market,West,50,1,Beans,Espresso,Decaf Espresso,108,363,Oregon,170,180,120,350,74,Decaf
801,69,2012-11-01 00:00:00.000,1060,81,Small Market,West,21,1,Beans,Coffee,Amaretto,39,150,Utah,80,90,50,170,42,Regular
971,53,2012-11-01 00:00:00.000,470,75,Small Market,West,17,1,Beans,Coffee,Colombian,14,128,Oregon,60,90,40,150,61,Regular
425,63,2012-11-01 00:00:00.000,446,93,Small Market,West,20,1,Beans,Coffee,Colombian,50,156,Washington,70,110,70,180,43,Regular
775,15,2012-11-01 00:00:00.000,848,24,Small Market,West,4,1,Beans,Espresso,Caffe Mocha,9,39,Nevada,10,20,10,30,15,Regular
435,101,2012-11-01 00:00:00.000,552,130,Small Market,West,33,1,Beans,Espresso,Caffe Mocha,85,231,Utah,90,130,90,220,45,Regular
775,121,2012-11-01 00:00:00.000,912,168,Small Market,West,109,1,Leaves,Herbal Tea,Chamomile,26,289,Nevada,110,150,20,260,142,Decaf
206,130,2012-11-01 00:00:00.000,1134,195,Small Market,West,42,1,Leaves,Herbal Tea,Chamomile,122,325,Washington,120,180,120,300,73,Decaf
702,173,2012-11-01 00:00:00.000,1150,239,Small Market,West,57,1,Leaves,Herbal Tea,Lemon,138,412,Nevada,160,220,130,380,101,Decaf
971,88,2012-11-01 00:00:00.000,561,112,Small Market,West,29,1,Leaves,Herbal Tea,Lemon,70,200,Oregon,80,100,70,180,42,Decaf
702,113,2012-11-01 00:00:00.000,803,165,Small Market,West,36,1,Leaves,Herbal Tea,Mint,107,278,Nevada,100,150,100,250,58,Decaf
702,228,2012-11-01 00:00:00.000,1691,304,Small Market,West,75,1,Leaves,Tea,Darjeeling,196,532,Nevada,160,220,140,380,108,Regular
702,211,2012-11-01 00:00:00.000,1778,212,Small Market,West,59,1,Leaves,Tea,Earl Grey,128,423,Nevada,150,150,80,300,84,Regular
971,78,2012-11-01 00:00:00.000,798,119,Small Market,West,25,1,Leaves,Tea,Earl Grey,62,197,Oregon,50,90,50,140,57,Regular
702,245,2012-11-01 00:00:00.000,7653,-245,Small Market,West,93,1,Leaves,Tea,Green Tea,-340,32,Nevada,180,-180,-280,0,127,Regular
971,102,2012-11-01 00:00:00.000,666,143,Small Market,West,31,1,Leaves,Tea,Green Tea,89,245,Oregon,70,100,70,170,54,Regular
714,224,2012-12-01 00:00:00.000,4216,-32,Major Market,West,73,1,Beans,Coffee,Decaf Irish Cream,-149,192,California,260,-40,-150,220,117,Decaf
209,247,2012-12-01 00:00:00.000,1744,329,Major Market,West,81,1,Beans,Espresso,Decaf Espresso,216,576,California,240,310,210,550,113,Decaf
951,127,2012-12-01 00:00:00.000,2947,-25,Major Market,West,40,1,Beans,Coffee,Amaretto,-88,102,California,150,-30,-90,120,63,Regular
707,279,2012-12-01 00:00:00.000,2642,420,Major Market,West,97,1,Beans,Coffee,Colombian,271,699,California,330,500,350,830,149,Regular
916,250,2012-12-01 00:00:00.000,1820,251,Major Market,West,70,1,Beans,Espresso,Caffe Latte,157,501,California,240,240,160,480,94,Regular
530,135,2012-12-01 00:00:00.000,940,187,Major Market,West,122,1,Beans,Espresso,Caffe Mocha,31,322,California,130,180,40,310,156,Regular
626,86,2012-12-01 00:00:00.000,1003,124,Major Market,West,24,1,Leaves,Herbal Tea,Chamomile,89,210,California,80,110,80,190,35,Decaf
415,241,2012-12-01 00:00:00.000,1321,284,Major Market,West,74,1,Leaves,Herbal Tea,Lemon,188,525,California,220,260,170,480,96,Decaf
916,123,2012-12-01 00:00:00.000,959,179,Major Market,West,34,1,Leaves,Tea,Darjeeling,134,302,California,90,130,110,220,45,Regular
435,68,2012-12-01 00:00:00.000,619,85,Small Market,West,25,1,Beans,Coffee,Decaf Irish Cream,26,153,Utah,80,100,50,180,59,Decaf
509,105,2012-12-01 00:00:00.000,716,145,Small Market,West,95,1,Beans,Coffee,Decaf Irish Cream,20,250,Washington,120,170,50,290,125,Decaf
971,153,2012-12-01 00:00:00.000,1319,153,Small Market,West,42,1,Beans,Espresso,Decaf Espresso,87,306,Oregon,150,140,80,290,66,Decaf
253,80,2012-12-01 00:00:00.000,1079,96,Small Market,West,24,1,Beans,Espresso,Decaf Espresso,51,176,Washington,70,100,60,170,45,Decaf
435,63,2012-12-01 00:00:00.000,1075,76,Small Market,West,19,1,Beans,Coffee,Amaretto,36,139,Utah,70,90,50,160,40,Regular
253,72,2012-12-01 00:00:00.000,461,104,Small Market,West,23,1,Beans,Coffee,Colombian,58,176,Washington,80,120,80,200,46,Regular
775,16,2012-12-01 00:00:00.000,851,25,Small Market,West,4,1,Beans,Espresso,Caffe Mocha,10,41,Nevada,10,20,10,30,15,Regular
435,94,2012-12-01 00:00:00.000,540,120,Small Market,West,31,1,Beans,Espresso,Caffe Mocha,77,214,Utah,90,110,70,200,43,Regular
702,135,2012-12-01 00:00:00.000,940,187,Small Market,West,122,1,Leaves,Herbal Tea,Chamomile,32,322,Nevada,120,170,30,290,155,Decaf
509,115,2012-12-01 00:00:00.000,1166,174,Small Market,West,37,1,Leaves,Herbal Tea,Chamomile,105,289,Washington,100,160,110,260,69,Decaf
775,224,2012-12-01 00:00:00.000,1191,310,Small Market,West,73,1,Leaves,Herbal Tea,Lemon,194,534,Nevada,210,280,170,490,116,Decaf
541,81,2012-12-01 00:00:00.000,551,104,Small Market,West,26,1,Leaves,Herbal Tea,Lemon,66,185,Oregon,70,100,70,170,38,Decaf
775,127,2012-12-01 00:00:00.000,830,185,Small Market,West,40,1,Leaves,Herbal Tea,Mint,122,312,Nevada,120,170,120,290,63,Decaf
702,247,2012-12-01 00:00:00.000,1744,329,Small Market,West,81,1,Leaves,Tea,Darjeeling,215,576,Nevada,180,240,150,420,114,Regular
702,250,2012-12-01 00:00:00.000,1820,251,Small Market,West,70,1,Leaves,Tea,Earl Grey,157,501,Nevada,180,180,100,360,94,Regular
971,88,2012-12-01 00:00:00.000,817,133,Small Market,West,29,1,Leaves,Tea,Earl Grey,73,221,Oregon,60,100,60,160,60,Regular
775,294,2012-12-01 00:00:00.000,8252,-294,Small Market,West,111,1,Leaves,Tea,Green Tea,-408,31,Nevada,210,-210,-320,0,145,Regular
503,134,2012-12-01 00:00:00.000,690,186,Small Market,West,41,1,Leaves,Tea,Green Tea,121,320,Oregon,90,140,100,230,65,Regular
435,20,2012-12-01 00:00:00.000,218,25,Small Market,West,7,1,Leaves,Tea,Green Tea,-15,45,Utah,10,20,0,30,40,Regular
650,154,2013-10-01 00:00:00.000,3654,-24,Major Market,West,50,1,Beans,Coffee,Decaf Irish Cream,-174,139,California,220,-30,-100,190,93,Decaf
415,257,2013-10-01 00:00:00.000,1662,341,Major Market,West,84,1,Beans,Espresso,Decaf Espresso,334,637,California,230,320,240,550,116,Decaf
909,122,2013-10-01 00:00:00.000,2555,-13,Major Market,West,39,1,Beans,Coffee,Amaretto,-110,116,California,170,-20,-60,150,61,Regular
818,260,2013-10-01 00:00:00.000,2548,390,Major Market,West,91,1,Beans,Coffee,Colombian,367,693,California,380,580,470,960,143,Regular
714,239,2013-10-01 00:00:00.000,1755,239,Major Market,West,66,1,Beans,Espresso,Caffe Latte,221,509,California,210,220,160,430,90,Regular
805,125,2013-10-01 00:00:00.000,898,173,Major Market,West,113,1,Beans,Espresso,Caffe Mocha,40,318,California,110,160,50,270,146,Regular
925,108,2013-10-01 00:00:00.000,971,157,Major Market,West,30,1,Leaves,Herbal Tea,Chamomile,171,282,California,80,130,120,210,42,Decaf
951,239,2013-10-01 00:00:00.000,1246,281,Major Market,West,74,1,Leaves,Herbal Tea,Lemon,276,554,California,190,220,170,410,95,Decaf
831,123,2013-10-01 00:00:00.000,915,179,Major Market,West,34,1,Leaves,Tea,Darjeeling,199,322,California,50,90,80,140,45,Regular
971,43,2013-10-01 00:00:00.000,419,64,Small Market,West,13,1,Beans,Coffee,Decaf Irish Cream,43,114,Oregon,50,100,80,150,35,Decaf
435,79,2013-10-01 00:00:00.000,593,98,Small Market,West,30,1,Beans,Coffee,Decaf Irish Cream,50,189,Utah,100,160,120,260,64,Decaf
206,96,2013-10-01 00:00:00.000,683,134,Small Market,West,87,1,Beans,Coffee,Decaf Irish Cream,25,245,Washington,140,190,100,330,117,Decaf
503,161,2013-10-01 00:00:00.000,1267,161,Small Market,West,45,1,Beans,Espresso,Decaf Espresso,135,343,Oregon,140,150,110,290,70,Decaf
360,80,2013-10-01 00:00:00.000,1055,94,Small Market,West,24,1,Beans,Espresso,Decaf Espresso,71,185,Washington,60,90,80,150,46,Decaf
503,51,2013-10-01 00:00:00.000,503,71,Small Market,West,46,1,Beans,Coffee,Amaretto,-7,130,Oregon,70,100,50,170,76,Regular
435,65,2013-10-01 00:00:00.000,1053,77,Small Market,West,20,1,Beans,Coffee,Amaretto,53,151,Utah,90,110,90,200,41,Regular
503,60,2013-10-01 00:00:00.000,463,84,Small Market,West,19,1,Beans,Coffee,Colombian,31,153,Oregon,80,130,90,210,63,Regular
435,47,2013-10-01 00:00:00.000,375,64,Small Market,West,15,1,Beans,Coffee,Colombian,33,118,Utah,50,100,80,150,42,Regular
360,68,2013-10-01 00:00:00.000,438,99,Small Market,West,21,1,Beans,Coffee,Colombian,83,178,Washington,90,140,110,230,43,Regular
206,22,2013-10-01 00:00:00.000,573,29,Small Market,West,7,1,Beans,Espresso,Caffe Latte,15,54,Washington,10,20,20,30,19,Regular
775,21,2013-10-01 00:00:00.000,846,31,Small Market,West,5,1,Beans,Espresso,Caffe Mocha,21,55,Nevada,10,20,20,30,17,Regular
435,103,2013-10-01 00:00:00.000,564,133,Small Market,West,33,1,Beans,Espresso,Caffe Mocha,129,251,Utah,80,130,110,210,46,Regular
702,125,2013-10-01 00:00:00.000,898,173,Small Market,West,113,1,Leaves,Herbal Tea,Chamomile,39,318,Nevada,90,150,60,240,147,Decaf
360,125,2013-10-01 00:00:00.000,1119,188,Small Market,West,41,1,Leaves,Herbal Tea,Chamomile,171,334,Washington,90,160,130,250,73,Decaf
775,154,2013-10-01 00:00:00.000,1132,213,Small Market,West,50,1,Leaves,Herbal Tea,Lemon,178,391,Nevada,120,170,120,290,93,Decaf
541,90,2013-10-01 00:00:00.000,572,115,Small Market,West,29,1,Leaves,Herbal Tea,Lemon,108,218,Oregon,60,100,90,160,42,Decaf
775,122,2013-10-01 00:00:00.000,789,176,Small Market,West,39,1,Leaves,Herbal Tea,Mint,169,318,Nevada,90,150,130,240,62,Decaf
435,86,2013-10-01 00:00:00.000,1698,23,Small Market,West,26,1,Leaves,Herbal Tea,Mint,-40,116,Utah,60,20,0,80,50,Decaf
775,257,2013-10-01 00:00:00.000,1662,341,Small Market,West,84,1,Leaves,Tea,Darjeeling,332,637,Nevada,110,180,130,290,117,Regular
971,21,2013-10-01 00:00:00.000,480,32,Small Market,West,5,1,Leaves,Tea,Darjeeling,24,56,Oregon,0,20,20,20,16,Regular
775,239,2013-10-01 00:00:00.000,1755,239,Small Market,West,66,1,Leaves,Tea,Earl Grey,221,509,Nevada,110,120,80,230,90,Regular
702,255,2013-10-01 00:00:00.000,7058,-255,Small Market,West,96,1,Leaves,Tea,Green Tea,-539,22,Nevada,110,-110,-170,0,129,Regular
435,25,2013-10-01 00:00:00.000,209,31,Small Market,West,9,1,Leaves,Tea,Green Tea,-18,60,Utah,0,20,10,20,43,Regular
626,173,2013-11-01 00:00:00.000,3909,-27,Major Market,West,57,1,Beans,Coffee,Decaf Irish Cream,-188,156,California,200,-30,-130,170,100,Decaf
213,228,2013-11-01 00:00:00.000,1691,304,Major Market,West,75,1,Beans,Espresso,Decaf Espresso,292,567,California,220,290,190,510,107,Decaf
916,113,2013-11-01 00:00:00.000,2758,3,Major Market,West,36,1,Beans,Coffee,Amaretto,-83,124,California,130,0,-50,130,59,Regular
213,249,2013-11-01 00:00:00.000,2580,374,Major Market,West,87,1,Beans,Coffee,Colombian,349,664,California,290,450,310,740,139,Regular
951,211,2013-11-01 00:00:00.000,1778,212,Major Market,West,59,1,Beans,Espresso,Caffe Latte,191,451,California,200,210,140,410,83,Regular
916,121,2013-11-01 00:00:00.000,912,168,Major Market,West,109,1,Beans,Espresso,Caffe Mocha,39,308,California,110,170,40,280,142,Regular
760,81,2013-11-01 00:00:00.000,984,117,Major Market,West,22,1,Leaves,Herbal Tea,Chamomile,125,211,California,70,110,80,180,33,Decaf
510,225,2013-11-01 00:00:00.000,1272,265,Major Market,West,69,1,Leaves,Herbal Tea,Lemon,258,522,California,210,240,160,450,91,Decaf
805,118,2013-11-01 00:00:00.000,930,172,Major Market,West,33,1,Leaves,Tea,Darjeeling,190,309,California,80,130,110,210,44,Regular
435,82,2013-11-01 00:00:00.000,601,102,Small Market,West,31,1,Beans,Coffee,Decaf Irish Cream,56,196,Utah,90,120,60,210,64,Decaf
509,94,2013-11-01 00:00:00.000,694,130,Small Market,West,85,1,Beans,Coffee,Decaf Irish Cream,24,239,Washington,110,150,40,260,114,Decaf
971,181,2013-11-01 00:00:00.000,1283,182,Small Market,West,50,1,Beans,Espresso,Decaf Espresso,160,387,Oregon,170,180,120,350,74,Decaf
435,69,2013-11-01 00:00:00.000,1060,81,Small Market,West,21,1,Beans,Coffee,Amaretto,58,160,Utah,80,90,50,170,42,Regular
541,53,2013-11-01 00:00:00.000,470,75,Small Market,West,17,1,Beans,Coffee,Colombian,21,136,Oregon,60,90,40,150,61,Regular
253,63,2013-11-01 00:00:00.000,446,93,Small Market,West,20,1,Beans,Coffee,Colombian,74,166,Washington,70,110,70,180,43,Regular
775,15,2013-11-01 00:00:00.000,848,24,Small Market,West,4,1,Beans,Espresso,Caffe Mocha,13,42,Nevada,10,20,10,30,15,Regular
801,101,2013-11-01 00:00:00.000,552,130,Small Market,West,33,1,Beans,Espresso,Caffe Mocha,126,246,Utah,90,130,90,220,45,Regular
702,121,2013-11-01 00:00:00.000,912,168,Small Market,West,109,1,Leaves,Herbal Tea,Chamomile,39,308,Nevada,110,150,20,260,142,Decaf
206,130,2013-11-01 00:00:00.000,1134,195,Small Market,West,42,1,Leaves,Herbal Tea,Chamomile,181,346,Washington,120,180,120,300,73,Decaf
702,173,2013-11-01 00:00:00.000,1150,239,Small Market,West,57,1,Leaves,Herbal Tea,Lemon,205,439,Nevada,160,220,130,380,101,Decaf
541,88,2013-11-01 00:00:00.000,561,112,Small Market,West,29,1,Leaves,Herbal Tea,Lemon,104,213,Oregon,80,100,70,180,42,Decaf
775,113,2013-11-01 00:00:00.000,803,165,Small Market,West,36,1,Leaves,Herbal Tea,Mint,159,296,Nevada,100,150,100,250,58,Decaf
775,228,2013-11-01 00:00:00.000,1691,304,Small Market,West,75,1,Leaves,Tea,Darjeeling,291,567,Nevada,160,220,140,380,108,Regular
702,211,2013-11-01 00:00:00.000,1778,212,Small Market,West,59,1,Leaves,Tea,Earl Grey,190,451,Nevada,150,150,80,300,84,Regular
503,78,2013-11-01 00:00:00.000,798,119,Small Market,West,25,1,Leaves,Tea,Earl Grey,92,210,Oregon,50,90,50,140,57,Regular
775,245,2013-11-01 00:00:00.000,7653,-245,Small Market,West,93,1,Leaves,Tea,Green Tea,-505,34,Nevada,180,-180,-280,0,127,Regular
971,102,2013-11-01 00:00:00.000,666,143,Small Market,West,31,1,Leaves,Tea,Green Tea,132,261,Oregon,70,100,70,170,54,Regular
951,224,2013-12-01 00:00:00.000,4216,-32,Major Market,West,73,1,Beans,Coffee,Decaf Irish Cream,-221,205,California,260,-40,-150,220,117,Decaf
209,247,2013-12-01 00:00:00.000,1744,329,Major Market,West,81,1,Beans,Espresso,Decaf Espresso,321,614,California,240,310,210,550,113,Decaf
209,127,2013-12-01 00:00:00.000,2947,-25,Major Market,West,40,1,Beans,Coffee,Amaretto,-131,109,California,150,-30,-90,120,63,Regular
530,279,2013-12-01 00:00:00.000,2642,420,Major Market,West,97,1,Beans,Coffee,Colombian,402,745,California,330,500,350,830,149,Regular
949,250,2013-12-01 00:00:00.000,1820,251,Major Market,West,70,1,Beans,Espresso,Caffe Latte,233,534,California,240,240,160,480,94,Regular
530,135,2013-12-01 00:00:00.000,940,187,Major Market,West,122,1,Beans,Espresso,Caffe Mocha,46,343,California,130,180,40,310,156,Regular
916,86,2013-12-01 00:00:00.000,1003,124,Major Market,West,24,1,Leaves,Herbal Tea,Chamomile,132,224,California,80,110,80,190,35,Decaf
661,241,2013-12-01 00:00:00.000,1321,284,Major Market,West,74,1,Leaves,Herbal Tea,Lemon,279,559,California,220,260,170,480,96,Decaf
323,123,2013-12-01 00:00:00.000,959,179,Major Market,West,34,1,Leaves,Tea,Darjeeling,199,322,California,90,130,110,220,45,Regular
801,68,2013-12-01 00:00:00.000,619,85,Small Market,West,25,1,Beans,Coffee,Decaf Irish Cream,39,163,Utah,80,100,50,180,59,Decaf
206,105,2013-12-01 00:00:00.000,716,145,Small Market,West,95,1,Beans,Coffee,Decaf Irish Cream,30,266,Washington,120,170,50,290,125,Decaf
971,153,2013-12-01 00:00:00.000,1319,153,Small Market,West,42,1,Beans,Espresso,Decaf Espresso,129,326,Oregon,150,140,80,290,66,Decaf
360,80,2013-12-01 00:00:00.000,1079,96,Small Market,West,24,1,Beans,Espresso,Decaf Espresso,76,188,Washington,70,100,60,170,45,Decaf
435,63,2013-12-01 00:00:00.000,1075,76,Small Market,West,19,1,Beans,Coffee,Amaretto,53,148,Utah,70,90,50,160,40,Regular
360,72,2013-12-01 00:00:00.000,461,104,Small Market,West,23,1,Beans,Coffee,Colombian,86,188,Washington,80,120,80,200,46,Regular
775,16,2013-12-01 00:00:00.000,851,25,Small Market,West,4,1,Beans,Espresso,Caffe Mocha,15,44,Nevada,10,20,10,30,15,Regular
435,94,2013-12-01 00:00:00.000,540,120,Small Market,West,31,1,Beans,Espresso,Caffe Mocha,114,228,Utah,90,110,70,200,43,Regular
702,135,2013-12-01 00:00:00.000,940,187,Small Market,West,122,1,Leaves,Herbal Tea,Chamomile,47,343,Nevada,120,170,30,290,155,Decaf
253,115,2013-12-01 00:00:00.000,1166,174,Small Market,West,37,1,Leaves,Herbal Tea,Chamomile,156,308,Washington,100,160,110,260,69,Decaf
702,224,2013-12-01 00:00:00.000,1191,310,Small Market,West,73,1,Leaves,Herbal Tea,Lemon,288,569,Nevada,210,280,170,490,116,Decaf
503,81,2013-12-01 00:00:00.000,551,104,Small Market,West,26,1,Leaves,Herbal Tea,Lemon,98,197,Oregon,70,100,70,170,38,Decaf
775,127,2013-12-01 00:00:00.000,830,185,Small Market,West,40,1,Leaves,Herbal Tea,Mint,181,332,Nevada,120,170,120,290,63,Decaf
775,247,2013-12-01 00:00:00.000,1744,329,Small Market,West,81,1,Leaves,Tea,Darjeeling,319,614,Nevada,180,240,150,420,114,Regular
775,250,2013-12-01 00:00:00.000,1820,251,Small Market,West,70,1,Leaves,Tea,Earl Grey,233,534,Nevada,180,180,100,360,94,Regular
971,88,2013-12-01 00:00:00.000,817,133,Small Market,West,29,1,Leaves,Tea,Earl Grey,108,236,Oregon,60,100,60,160,60,Regular
775,294,2013-12-01 00:00:00.000,8252,-294,Small Market,West,111,1,Leaves,Tea,Green Tea,-605,33,Nevada,210,-210,-320,0,145,Regular
503,134,2013-12-01 00:00:00.000,690,186,Small Market,West,41,1,Leaves,Tea,Green Tea,180,341,Oregon,90,140,100,230,65,Regular
435,20,2013-12-01 00:00:00.000,218,25,Small Market,West,7,1,Leaves,Tea,Green Tea,-22,48,Utah,10,20,0,30,40,Regular
